"","year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour"
"969",2013,1,4,1724,1730,-6,1948,1959,-11,"FL",623,"N940AT","LGA","ATL",120,762,17,30,2013-01-04 17:00:00
"970",2013,1,4,1731,1602,89,1837,1722,75,"YV",3771,"N513MJ","LGA","IAD",46,229,16,2,2013-01-04 16:00:00
"971",2013,1,4,1736,1745,-9,1935,1953,-18,"DL",2331,"N922DL","LGA","DTW",84,502,17,45,2013-01-04 17:00:00
"972",2013,1,4,1738,1720,18,2050,2033,17,"DL",1779,"N371NW","LGA","FLL",170,1076,17,20,2013-01-04 17:00:00
"973",2013,1,4,1739,1745,-6,2031,2055,-24,"AA",785,"N3JTAA","LGA","DFW",202,1389,17,45,2013-01-04 17:00:00
"974",2013,1,4,1745,1745,0,2030,2037,-7,"B6",391,"N568JB","LGA","MCO",143,950,17,45,2013-01-04 17:00:00
"975",2013,1,4,1757,1745,12,1910,1915,-5,"WN",128,"N8309C","LGA","MDW",114,725,17,45,2013-01-04 17:00:00
"976",2013,1,4,1759,1800,-1,2016,2043,-27,"DL",1047,"N659DL","LGA","ATL",111,762,18,0,2013-01-04 18:00:00
"977",2013,1,4,1803,1810,-7,1920,1945,-25,"MQ",4484,"N737MQ","LGA","BNA",117,764,18,10,2013-01-04 18:00:00
"978",2013,1,4,1805,1700,65,1929,1839,50,"UA",689,"N848UA","LGA","ORD",117,733,17,0,2013-01-04 17:00:00
"979",2013,1,4,1806,1815,-9,2013,2029,-16,"DL",2019,"N919DL","LGA","MSP",160,1020,18,15,2013-01-04 18:00:00
"980",2013,1,4,1809,1805,4,1939,1920,19,"WN",731,"N960WN","LGA","BWI",48,185,18,5,2013-01-04 18:00:00
"981",2013,1,4,1811,1810,1,2140,2130,10,"AA",1611,"N3FPAA","LGA","MIA",170,1096,18,10,2013-01-04 18:00:00
"982",2013,1,4,1812,1800,12,1937,1939,-2,"UA",691,"N441UA","LGA","ORD",121,733,18,0,2013-01-04 18:00:00
"983",2013,1,4,1815,1720,55,1943,1910,33,"AA",345,"N494AA","LGA","ORD",120,733,17,20,2013-01-04 17:00:00
"984",2013,1,4,1820,1820,0,1949,2005,-16,"AA",353,"N3CYAA","LGA","ORD",121,733,18,20,2013-01-04 18:00:00
"985",2013,1,4,1822,1830,-8,1952,2015,-23,"MQ",4674,"N509MQ","LGA","CLE",68,419,18,30,2013-01-04 18:00:00
"986",2013,1,4,1831,1730,61,2029,1953,36,"F9",511,"N209FR","LGA","DEN",213,1620,17,30,2013-01-04 17:00:00
"987",2013,1,4,1838,1845,-7,2004,2030,-26,"MQ",4517,"N837MQ","LGA","CRW",70,444,18,45,2013-01-04 18:00:00
"988",2013,1,4,1839,1805,34,2011,1955,16,"MQ",4626,"N502MQ","LGA","CMH",73,479,18,5,2013-01-04 18:00:00
"989",2013,1,4,1841,1850,-9,2013,2050,-37,"AA",2019,"N515AA","LGA","STL",133,888,18,50,2013-01-04 18:00:00
"990",2013,1,4,1850,1840,10,2039,2049,-10,"DL",2131,"N344NW","LGA","DTW",86,502,18,40,2013-01-04 18:00:00
"991",2013,1,4,1853,1855,-2,2035,2103,-28,"US",1491,"N180US","LGA","CLT",81,544,18,55,2013-01-04 18:00:00
"992",2013,1,4,1854,1858,-4,2021,2055,-34,"EV",5038,"N611QX","LGA","BHM",128,866,18,58,2013-01-04 18:00:00
"993",2013,1,4,1854,1855,-1,2139,2100,39,"MQ",4649,"N8EGMQ","LGA","MSP",152,1020,18,55,2013-01-04 18:00:00
"994",2013,1,4,1855,1900,-5,2129,2146,-17,"DL",947,"N609DL","LGA","ATL",115,762,19,0,2013-01-04 19:00:00
"995",2013,1,4,1859,1900,-1,2018,2051,-33,"DL",1255,"N318NB","LGA","PIT",54,335,19,0,2013-01-04 19:00:00
"996",2013,1,4,1900,1856,4,2147,2204,-17,"UA",891,"N448UA","LGA","IAH",209,1416,18,56,2013-01-04 18:00:00
"997",2013,1,4,1902,1900,2,2022,2035,-13,"WN",2944,"N958WN","LGA","MKE",119,738,19,0,2013-01-04 19:00:00
"998",2013,1,4,1902,1910,-8,2051,2055,-4,"MQ",4569,"N736MQ","LGA","RDU",75,431,19,10,2013-01-04 19:00:00
"999",2013,1,4,1909,1900,9,2015,2018,-3,"US",2187,"N951UW","LGA","DCA",46,214,19,0,2013-01-04 19:00:00
"1000",2013,1,4,1915,1900,15,2127,2129,-2,"FL",645,"N951AT","LGA","ATL",111,762,19,0,2013-01-04 19:00:00
"1001",2013,1,4,1916,1920,-4,2043,2100,-17,"AA",359,"N3DEAA","LGA","ORD",122,733,19,20,2013-01-04 19:00:00
"1002",2013,1,4,1917,1925,-8,2224,2247,-23,"DL",2139,"N923DL","LGA","MIA",162,1096,19,25,2013-01-04 19:00:00
"1003",2013,1,4,1920,1925,-5,2211,2235,-24,"DL",2370,"N357NB","LGA","PBI",146,1035,19,25,2013-01-04 19:00:00
"1004",2013,1,4,1924,1925,-1,2213,2229,-16,"DL",1485,"N907DL","LGA","MCO",147,950,19,25,2013-01-04 19:00:00
"1005",2013,1,4,1928,1930,-2,2059,2115,-16,"EV",3274,"N13538","LGA","CLE",68,419,19,30,2013-01-04 19:00:00
"1006",2013,1,4,1928,1930,-2,2227,2243,-16,"DL",1435,"N961DL","LGA","TPA",154,1010,19,30,2013-01-04 19:00:00
"1007",2013,1,4,1930,1930,0,2225,2247,-22,"DL",1854,"N342NB","LGA","FLL",158,1076,19,30,2013-01-04 19:00:00
"1008",2013,1,4,1933,1930,3,2146,2213,-27,"DL",1715,"N358NB","LGA","MSY",172,1183,19,30,2013-01-04 19:00:00
"1009",2013,1,4,1941,1935,6,2227,2240,-13,"AA",791,"N3JMAA","LGA","DFW",206,1389,19,35,2013-01-04 19:00:00
"1010",2013,1,4,1946,1955,-9,2237,2310,-33,"AA",1709,"N3JEAA","LGA","MIA",153,1096,19,55,2013-01-04 19:00:00
"1011",2013,1,4,1952,2000,-8,2118,2139,-21,"UA",695,"N411UA","LGA","ORD",112,733,20,0,2013-01-04 20:00:00
"1012",2013,1,4,1954,2000,-6,2228,2243,-15,"DL",1147,"N635DL","LGA","ATL",110,762,20,0,2013-01-04 20:00:00
"1013",2013,1,4,1959,2005,-6,2211,2230,-19,"9E",4033,"N8886A","LGA","TYS",98,647,20,5,2013-01-04 20:00:00
"1014",2013,1,4,2005,1940,25,2320,2241,39,"B6",381,"N639JB","LGA","FLL",152,1076,19,40,2013-01-04 19:00:00
"1015",2013,1,4,2006,2015,-9,2147,2210,-23,"MQ",4555,"N734MQ","LGA","CMH",75,479,20,15,2013-01-04 20:00:00
"1016",2013,1,4,2014,1936,38,2129,2056,33,"EV",5693,"N828AS","LGA","IAD",46,229,19,36,2013-01-04 19:00:00
"1017",2013,1,4,2029,2030,-1,2154,2155,-1,"FL",354,"N977AT","LGA","CAK",61,397,20,30,2013-01-04 20:00:00
"1018",2013,1,4,2035,2045,-10,2151,2225,-34,"AA",371,"N554AA","LGA","ORD",117,733,20,45,2013-01-04 20:00:00
"1019",2013,1,4,2050,2020,30,2258,2245,13,"MQ",4662,"N508MQ","LGA","ATL",107,762,20,20,2013-01-04 20:00:00
"1020",2013,1,4,2055,2100,-5,2237,2250,-13,"MQ",4584,"N516MQ","LGA","CLT",83,544,21,0,2013-01-04 21:00:00
"1021",2013,1,4,2056,2100,-4,2217,2235,-18,"MQ",4507,"N739MQ","LGA","RDU",64,431,21,0,2013-01-04 21:00:00
"1022",2013,1,4,2057,2100,-3,2334,2343,-9,"B6",399,"N580JB","LGA","MCO",137,950,21,0,2013-01-04 21:00:00
"1023",2013,1,4,2105,2100,5,2215,2230,-15,"WN",946,"N963WN","LGA","MDW",115,725,21,0,2013-01-04 21:00:00
"1024",2013,1,4,2115,2125,-10,2228,2250,-22,"MQ",4660,"N525MQ","LGA","BNA",116,764,21,25,2013-01-04 21:00:00
"1025",2013,1,4,2120,2130,-10,11,18,-7,"B6",383,"N561JB","LGA","FLL",151,1076,21,30,2013-01-04 21:00:00
"1026",2013,1,4,2123,2055,28,2312,2250,22,"MQ",4573,"N722MQ","LGA","DTW",85,502,20,55,2013-01-04 20:00:00
"1027",2013,1,4,2140,2159,-19,2241,2316,-35,"DL",2155,"N338NW","LGA","PWM",45,269,21,59,2013-01-04 21:00:00
"1028",2013,1,4,NA,920,NA,NA,1245,NA,"AA",721,"N541AA","LGA","DFW",NA,1389,9,20,2013-01-04 09:00:00
"1029",2013,1,4,NA,1245,NA,NA,1550,NA,"AA",745,"N3BGAA","LGA","DFW",NA,1389,12,45,2013-01-04 12:00:00
"1030",2013,1,4,NA,1530,NA,NA,1725,NA,"AA",2223,"N569AA","LGA","STL",NA,888,15,30,2013-01-04 15:00:00
"1031",2013,1,5,534,530,4,829,829,0,"UA",431,"N419UA","LGA","IAH",217,1416,5,30,2013-01-05 05:00:00
"1032",2013,1,5,555,600,-5,824,810,14,"FL",345,"N969AT","LGA","ATL",116,762,6,0,2013-01-05 06:00:00
"1033",2013,1,5,555,600,-5,818,837,-19,"DL",461,"N659DL","LGA","ATL",115,762,6,0,2013-01-05 06:00:00
"1034",2013,1,5,556,600,-4,904,910,-6,"AA",707,"N3DYAA","LGA","DFW",222,1389,6,0,2013-01-05 06:00:00
"1035",2013,1,5,600,600,0,644,659,-15,"US",1935,"N957UW","LGA","PHL",29,96,6,0,2013-01-05 06:00:00
"1036",2013,1,5,603,600,3,724,745,-21,"AA",301,"N3CRAA","LGA","ORD",121,733,6,0,2013-01-05 06:00:00
"1037",2013,1,5,606,600,6,854,858,-4,"B6",371,"N624JB","LGA","FLL",150,1076,6,0,2013-01-05 06:00:00
"1038",2013,1,5,608,610,-2,902,915,-13,"AA",1837,"N3BRAA","LGA","MIA",151,1096,6,10,2013-01-05 06:00:00
"1039",2013,1,5,611,600,11,720,724,-4,"EV",6012,"N13978","LGA","IAD",50,229,6,0,2013-01-05 06:00:00
"1040",2013,1,5,615,615,0,737,745,-8,"WN",122,"N8306H","LGA","MDW",119,725,6,15,2013-01-05 06:00:00
"1041",2013,1,5,626,625,1,801,820,-19,"WN",1888,"N909WN","LGA","STL",143,888,6,25,2013-01-05 06:00:00
"1042",2013,1,5,626,630,-4,819,841,-22,"US",1433,"N177US","LGA","CLT",90,544,6,30,2013-01-05 06:00:00
"1043",2013,1,5,639,630,9,757,810,-13,"AA",303,"N3CYAA","LGA","ORD",120,733,6,30,2013-01-05 06:00:00
"1044",2013,1,5,651,700,-9,949,1019,-30,"DL",2003,"N905DL","LGA","MIA",155,1096,7,0,2013-01-05 07:00:00
"1045",2013,1,5,651,645,6,904,922,-18,"UA",1245,"N38257","LGA","DEN",234,1620,6,45,2013-01-05 06:00:00
"1046",2013,1,5,655,700,-5,1010,1014,-4,"DL",1879,"N358NW","LGA","FLL",167,1076,7,0,2013-01-05 07:00:00
"1047",2013,1,5,656,635,21,1002,940,22,"AA",711,"N3HXAA","LGA","DFW",218,1389,6,35,2013-01-05 06:00:00
"1048",2013,1,5,656,700,-4,942,952,-10,"DL",2285,"N327NB","LGA","MCO",139,950,7,0,2013-01-05 07:00:00
"1049",2013,1,5,657,700,-3,821,839,-18,"UA",550,"N413UA","LGA","ORD",114,733,7,0,2013-01-05 07:00:00
"1050",2013,1,5,659,700,-1,841,850,-9,"AA",305,"N584AA","LGA","ORD",121,733,7,0,2013-01-05 07:00:00
"1051",2013,1,5,659,700,-1,1002,1015,-13,"AA",2279,"N3BGAA","LGA","MIA",156,1096,7,0,2013-01-05 07:00:00
"1052",2013,1,5,706,645,21,1003,935,28,"B6",389,"N584JB","LGA","MCO",143,950,6,45,2013-01-05 06:00:00
"1053",2013,1,5,712,720,-8,900,925,-25,"DL",831,"N911DL","LGA","DTW",84,502,7,20,2013-01-05 07:00:00
"1054",2013,1,5,720,720,0,835,842,-7,"FL",850,"N964AT","LGA","MKE",116,738,7,20,2013-01-05 07:00:00
"1055",2013,1,5,731,730,1,1110,1040,30,"AA",715,"N566AA","LGA","DFW",230,1389,7,30,2013-01-05 07:00:00
"1056",2013,1,5,736,745,-9,1037,1036,1,"B6",983,"N597JB","LGA","TPA",155,1010,7,45,2013-01-05 07:00:00
"1057",2013,1,5,742,729,13,1039,1039,0,"B6",1601,"N706JB","LGA","RSW",155,1080,7,29,2013-01-05 07:00:00
"1058",2013,1,5,748,600,108,932,759,93,"DL",731,"N377NW","LGA","DTW",84,502,6,0,2013-01-05 06:00:00
"1059",2013,1,5,753,755,-2,1048,1110,-22,"AA",2267,"N3GLAA","LGA","MIA",155,1096,7,55,2013-01-05 07:00:00
"1060",2013,1,5,755,759,-4,944,959,-15,"US",1733,"N554UW","LGA","CLT",85,544,7,59,2013-01-05 07:00:00
"1061",2013,1,5,757,800,-3,1012,1035,-23,"UA",369,"N429UA","LGA","DEN",229,1620,8,0,2013-01-05 08:00:00
"1062",2013,1,5,757,730,27,1119,1045,34,"UA",1108,"N54711","LGA","IAH",235,1416,7,30,2013-01-05 07:00:00
"1063",2013,1,5,800,800,0,1036,1039,-3,"DL",2047,"N627DL","LGA","ATL",121,762,8,0,2013-01-05 08:00:00
"1064",2013,1,5,800,800,0,915,914,1,"US",2165,"N951UW","LGA","DCA",52,214,8,0,2013-01-05 08:00:00
"1065",2013,1,5,805,810,-5,1037,1039,-2,"FL",346,"N977AT","LGA","ATL",120,762,8,10,2013-01-05 08:00:00
"1066",2013,1,5,807,815,-8,956,1010,-14,"MQ",4490,"N725MQ","LGA","CMH",85,479,8,15,2013-01-05 08:00:00
"1067",2013,1,5,812,817,-5,1037,1058,-21,"DL",914,"N362NW","LGA","DEN",235,1620,8,17,2013-01-05 08:00:00
"1068",2013,1,5,820,755,25,916,905,11,"WN",3517,"N429WN","LGA","BWI",38,185,7,55,2013-01-05 07:00:00
"1069",2013,1,5,826,827,-1,1132,1140,-8,"DL",2395,"N374NW","LGA","PBI",161,1035,8,27,2013-01-05 08:00:00
"1070",2013,1,5,828,830,-2,949,1015,-26,"AA",313,"N594AA","LGA","ORD",116,733,8,30,2013-01-05 08:00:00
"1071",2013,1,5,830,835,-5,1139,1150,-11,"AA",717,"N3BLAA","LGA","DFW",222,1389,8,35,2013-01-05 08:00:00
"1072",2013,1,5,834,835,-1,1050,1105,-15,"MQ",4610,"N0EGMQ","LGA","ATL",119,762,8,35,2013-01-05 08:00:00
"1073",2013,1,5,834,840,-6,1009,1030,-21,"MQ",4521,"N711MQ","LGA","RDU",73,431,8,40,2013-01-05 08:00:00
"1074",2013,1,5,835,835,0,1057,1102,-5,"F9",835,"N201FR","LGA","DEN",237,1620,8,35,2013-01-05 08:00:00
"1075",2013,1,5,838,850,-12,1012,1035,-23,"MQ",4558,"N723MQ","LGA","CLE",73,419,8,50,2013-01-05 08:00:00
"1076",2013,1,5,853,900,-7,1043,1110,-27,"MQ",4478,"N837MQ","LGA","DTW",91,502,9,0,2013-01-05 09:00:00
"1077",2013,1,5,857,900,-3,1133,1146,-13,"DL",1747,"N646DL","LGA","ATL",122,762,9,0,2013-01-05 09:00:00
"1078",2013,1,5,859,900,-1,1101,1115,-14,"DL",181,"N334NB","LGA","DTW",95,502,9,0,2013-01-05 09:00:00
"1079",2013,1,5,900,858,2,1050,1105,-15,"US",1429,"N760US","LGA","CLT",88,544,8,58,2013-01-05 08:00:00
"1080",2013,1,5,902,905,-3,1205,1226,-21,"DL",2379,"N324NB","LGA","FLL",171,1076,9,5,2013-01-05 09:00:00
"1081",2013,1,5,913,920,-7,1105,1125,-20,"MQ",4582,"N546MQ","LGA","CLT",87,544,9,20,2013-01-05 09:00:00
"1082",2013,1,5,919,920,-1,1301,1245,16,"AA",721,"N470AA","LGA","DFW",237,1389,9,20,2013-01-05 09:00:00
"1083",2013,1,5,921,930,-9,1210,1238,-28,"B6",375,"N768JB","LGA","FLL",157,1076,9,30,2013-01-05 09:00:00
"1084",2013,1,5,926,930,-4,1100,1109,-9,"UA",448,"N804UA","LGA","ORD",125,733,9,30,2013-01-05 09:00:00
"1085",2013,1,5,927,930,-3,1043,1115,-32,"WN",2108,"N550WN","LGA","MDW",121,725,9,30,2013-01-05 09:00:00
"1086",2013,1,5,936,940,-4,1229,1250,-21,"AA",1871,"N3FLAA","LGA","MIA",148,1096,9,40,2013-01-05 09:00:00
"1087",2013,1,5,942,945,-3,1116,1130,-14,"AA",319,"N436AA","LGA","ORD",125,733,9,45,2013-01-05 09:00:00
"1088",2013,1,5,945,940,5,1245,1235,10,"B6",361,"N508JB","LGA","PBI",157,1035,9,40,2013-01-05 09:00:00
"1089",2013,1,5,945,945,0,1225,1247,-22,"DL",1885,"N338NW","LGA","MCO",142,950,9,45,2013-01-05 09:00:00
"1090",2013,1,5,945,810,95,1135,1026,69,"DL",2119,"N908DE","LGA","MSP",149,1020,8,10,2013-01-05 08:00:00
"1091",2013,1,5,952,1000,-8,1242,1239,3,"DL",1847,"N540US","LGA","ATL",118,762,10,0,2013-01-05 10:00:00
"1092",2013,1,5,955,959,-4,1126,1129,-3,"MQ",4670,"N537MQ","LGA","BNA",127,764,9,59,2013-01-05 09:00:00
"1093",2013,1,5,957,1000,-3,1108,1125,-17,"EV",5698,"N828AS","LGA","IAD",49,229,10,0,2013-01-05 10:00:00
"1094",2013,1,5,1007,1010,-3,1308,1331,-23,"DL",2044,"N980DL","LGA","MIA",152,1096,10,10,2013-01-05 10:00:00
"1095",2013,1,5,1014,1015,-1,1252,1251,1,"DL",1705,"N318NB","LGA","MSY",188,1183,10,15,2013-01-05 10:00:00
"1096",2013,1,5,1014,1021,-7,1336,1342,-6,"DL",1903,"N907DL","LGA","SRQ",166,1047,10,21,2013-01-05 10:00:00
"1097",2013,1,5,1017,1015,2,1351,1338,13,"UA",332,"N428UA","LGA","IAH",242,1416,10,15,2013-01-05 10:00:00
"1098",2013,1,5,1019,1023,-4,1250,1252,-2,"FL",347,"N987AT","LGA","ATL",122,762,10,23,2013-01-05 10:00:00
"1099",2013,1,5,1023,1020,3,1356,1330,26,"AA",731,"N3FMAA","LGA","DFW",233,1389,10,20,2013-01-05 10:00:00
"1100",2013,1,5,1023,1030,-7,1150,1215,-25,"MQ",4471,"N737MQ","LGA","RDU",68,431,10,30,2013-01-05 10:00:00
"1101",2013,1,5,1040,1045,-5,1341,1358,-17,"DL",1875,"N964DL","LGA","TPA",154,1010,10,45,2013-01-05 10:00:00
"1102",2013,1,5,1047,1050,-3,1359,1358,1,"B6",373,"N632JB","LGA","FLL",176,1076,10,50,2013-01-05 10:00:00
"1103",2013,1,5,1048,1035,13,1443,1358,45,"DL",1873,"N310DE","LGA","EYW",178,1207,10,35,2013-01-05 10:00:00
"1104",2013,1,5,1105,1100,5,1326,1338,-12,"DL",1647,"N923DL","LGA","ATL",111,762,11,0,2013-01-05 11:00:00
"1105",2013,1,5,1109,1115,-6,1400,1425,-25,"AA",2099,"N3FUAA","LGA","MIA",153,1096,11,15,2013-01-05 11:00:00
"1106",2013,1,5,1116,1125,-9,1258,1305,-7,"AA",327,"N3CVAA","LGA","ORD",129,733,11,25,2013-01-05 11:00:00
"1107",2013,1,5,1124,1130,-6,1321,1332,-11,"US",1085,"N167US","LGA","CLT",89,544,11,30,2013-01-05 11:00:00
"1108",2013,1,5,1125,1125,0,1222,1240,-18,"WN",3551,"N359SW","LGA","BWI",38,185,11,25,2013-01-05 11:00:00
"1109",2013,1,5,1136,1134,2,1320,1345,-25,"DL",2219,"N342NB","LGA","MSP",150,1020,11,34,2013-01-05 11:00:00
"1110",2013,1,5,1136,1140,-4,1452,1450,2,"DL",930,"N357NB","LGA","FLL",172,1076,11,40,2013-01-05 11:00:00
"1111",2013,1,5,1137,1145,-8,1325,1335,-10,"MQ",4594,"N509MQ","LGA","CLE",69,419,11,45,2013-01-05 11:00:00
"1112",2013,1,5,1139,1145,-6,1454,1508,-14,"DL",2115,"N909DL","LGA","MIA",162,1096,11,45,2013-01-05 11:00:00
"1113",2013,1,5,1139,1114,25,1340,1315,25,"DL",1031,"N922DL","LGA","DTW",111,502,11,14,2013-01-05 11:00:00
"1114",2013,1,5,1140,1145,-5,1448,1453,-5,"DL",1174,"N344NB","LGA","PBI",156,1035,11,45,2013-01-05 11:00:00
"1115",2013,1,5,1140,1150,-10,1329,1345,-16,"MQ",4646,"N516MQ","LGA","MSP",145,1020,11,50,2013-01-05 11:00:00
"1116",2013,1,5,1143,1145,-2,1401,1425,-24,"WN",7,"N916WN","LGA","DEN",238,1620,11,45,2013-01-05 11:00:00
"1117",2013,1,5,1144,1145,-1,1307,1317,-10,"FL",353,"N948AT","LGA","CAK",67,397,11,45,2013-01-05 11:00:00
"1118",2013,1,5,1151,1200,-9,1319,1330,-11,"MQ",4601,"N9EAMQ","LGA","BNA",130,764,12,0,2013-01-05 12:00:00
"1119",2013,1,5,1155,1200,-5,1300,1313,-13,"US",2173,"N951UW","LGA","DCA",45,214,12,0,2013-01-05 12:00:00
"1120",2013,1,5,1158,1205,-7,1329,1345,-16,"MQ",4431,"N713MQ","LGA","RDU",70,431,12,5,2013-01-05 12:00:00
"1121",2013,1,5,1206,1205,1,1517,1520,-3,"AA",743,"N426AA","LGA","DFW",226,1389,12,5,2013-01-05 12:00:00
"1122",2013,1,5,1212,1220,-8,1355,1415,-20,"AA",1757,"N575AA","LGA","STL",146,888,12,20,2013-01-05 12:00:00
"1123",2013,1,5,1230,1200,30,1447,1430,17,"MQ",4658,"N542MQ","LGA","ATL",114,762,12,0,2013-01-05 12:00:00
"1124",2013,1,5,1232,1230,2,1444,1457,-13,"UA",641,"N586UA","LGA","DEN",233,1620,12,30,2013-01-05 12:00:00
"1125",2013,1,5,1237,1240,-3,1430,1444,-14,"DL",1131,"N358NB","LGA","DTW",90,502,12,40,2013-01-05 12:00:00
"1126",2013,1,5,1240,1245,-5,1537,1600,-23,"AA",2253,"N3FXAA","LGA","MIA",158,1096,12,45,2013-01-05 12:00:00
"1127",2013,1,5,1242,1245,-3,1402,1410,-8,"WN",55,"N453WN","LGA","MKE",121,738,12,45,2013-01-05 12:00:00
"1128",2013,1,5,1245,1250,-5,1540,1550,-10,"DL",1685,"N377NW","LGA","MCO",140,950,12,50,2013-01-05 12:00:00
"1129",2013,1,5,1254,1259,-5,1440,1502,-22,"US",1437,"N186US","LGA","CLT",89,544,12,59,2013-01-05 12:00:00
"1130",2013,1,5,1257,1300,-3,1524,1537,-13,"DL",781,"N523US","LGA","ATL",118,762,13,0,2013-01-05 13:00:00
"1131",2013,1,5,1304,1308,-4,1523,1537,-14,"FL",348,"N990AT","LGA","ATL",120,762,13,8,2013-01-05 13:00:00
"1132",2013,1,5,1305,1300,5,1452,1450,2,"MQ",4426,"N725MQ","LGA","CMH",88,479,13,0,2013-01-05 13:00:00
"1133",2013,1,5,1307,1315,-8,1502,1520,-18,"MQ",4564,"N711MQ","LGA","DTW",90,502,13,15,2013-01-05 13:00:00
"1134",2013,1,5,1318,1325,-7,1450,1505,-15,"MQ",4475,"N723MQ","LGA","RDU",70,431,13,25,2013-01-05 13:00:00
"1135",2013,1,5,1323,1315,8,1613,1605,8,"B6",393,"N624JB","LGA","MCO",141,950,13,15,2013-01-05 13:00:00
"1136",2013,1,5,1325,1330,-5,1640,1645,-5,"AA",753,"N466AA","LGA","DFW",233,1389,13,30,2013-01-05 13:00:00
"1137",2013,1,5,1328,1330,-2,1420,1450,-30,"WN",2748,"N472WN","LGA","BWI",37,185,13,30,2013-01-05 13:00:00
"1138",2013,1,5,1332,1335,-3,1640,1631,9,"B6",431,"N569JB","LGA","SRQ",164,1047,13,35,2013-01-05 13:00:00
"1139",2013,1,5,1343,1345,-2,1645,1705,-20,"AA",1073,"N3BRAA","LGA","MIA",158,1096,13,45,2013-01-05 13:00:00
"1140",2013,1,5,1344,817,327,1635,1127,308,"DL",1109,"N309US","LGA","TPA",158,1010,8,17,2013-01-05 08:00:00
"1141",2013,1,5,1347,1350,-3,1530,1545,-15,"MQ",4577,"N507MQ","LGA","CLT",86,544,13,50,2013-01-05 13:00:00
"1142",2013,1,5,1349,1350,-1,1617,1628,-11,"DL",1715,"N327NB","LGA","MSY",187,1183,13,50,2013-01-05 13:00:00
"1143",2013,1,5,1350,1355,-5,1704,1708,-4,"DL",2079,"N371NW","LGA","FLL",176,1076,13,55,2013-01-05 13:00:00
"1144",2013,1,5,1355,1400,-5,1616,1636,-20,"DL",2247,"N521US","LGA","ATL",119,762,14,0,2013-01-05 14:00:00
"1145",2013,1,5,1405,1411,-6,1623,1640,-17,"FL",349,"N906AT","LGA","ATL",123,762,14,11,2013-01-05 14:00:00
"1146",2013,1,5,1410,1410,0,1732,1720,12,"UA",1623,"N37252","LGA","IAH",235,1416,14,10,2013-01-05 14:00:00
"1147",2013,1,5,1411,1420,-9,1552,1620,-28,"MQ",4588,"N525MQ","LGA","MSP",144,1020,14,20,2013-01-05 14:00:00
"1148",2013,1,5,1427,1429,-2,1605,1639,-34,"DL",1819,"N332NW","LGA","MSP",146,1020,14,29,2013-01-05 14:00:00
"1149",2013,1,5,1431,1429,2,1727,1722,5,"B6",1161,"N570JB","LGA","PBI",153,1035,14,29,2013-01-05 14:00:00
"1150",2013,1,5,1438,1445,-7,1637,1647,-10,"US",1445,"N555AY","LGA","CLT",93,544,14,45,2013-01-05 14:00:00
"1151",2013,1,5,1444,1445,-1,1624,1630,-6,"EV",3854,"N19554","LGA","CLE",72,419,14,45,2013-01-05 14:00:00
"1152",2013,1,5,1444,1355,49,1642,1615,27,"EV",5469,"N730EV","LGA","MEM",162,963,13,55,2013-01-05 13:00:00
"1153",2013,1,5,1446,1452,-6,1637,1653,-16,"DL",1231,"N315US","LGA","DTW",95,502,14,52,2013-01-05 14:00:00
"1154",2013,1,5,1451,1450,1,1613,1615,-2,"WN",2074,"N489WN","LGA","MDW",124,725,14,50,2013-01-05 14:00:00
"1155",2013,1,5,1452,1500,-8,1729,1740,-11,"DL",2347,"N627DL","LGA","ATL",119,762,15,0,2013-01-05 15:00:00
"1156",2013,1,5,1453,1500,-7,1639,1655,-16,"MQ",4429,"N737MQ","LGA","CMH",89,479,15,0,2013-01-05 15:00:00
"1157",2013,1,5,1454,1500,-6,1809,1825,-16,"AA",1925,"N3BGAA","LGA","MIA",162,1096,15,0,2013-01-05 15:00:00
"1158",2013,1,5,1456,1445,11,1717,1710,7,"MQ",4669,"N515MQ","LGA","ATL",117,762,14,45,2013-01-05 14:00:00
"1159",2013,1,5,1457,1500,-3,1803,1807,-4,"DL",1485,"N329NB","LGA","MCO",145,950,15,0,2013-01-05 15:00:00
"1160",2013,1,5,1458,1500,-2,1627,1625,2,"WN",2010,"N491WN","LGA","MKE",120,738,15,0,2013-01-05 15:00:00
"1161",2013,1,5,1459,1459,0,1759,1806,-7,"B6",377,"N597JB","LGA","FLL",158,1076,14,59,2013-01-05 14:00:00
"1162",2013,1,5,1500,1510,-10,1636,1655,-19,"MQ",4447,"N837MQ","LGA","RDU",71,431,15,10,2013-01-05 15:00:00
"1163",2013,1,5,1501,1505,-4,1822,1820,2,"AA",759,"N3DYAA","LGA","DFW",235,1389,15,5,2013-01-05 15:00:00
"1164",2013,1,5,1523,1530,-7,1730,1730,0,"MQ",4579,"N546MQ","LGA","CLT",99,544,15,30,2013-01-05 15:00:00
"1165",2013,1,5,1527,1530,-3,1713,1737,-24,"US",1048,"N745VJ","LGA","CLT",91,544,15,30,2013-01-05 15:00:00
"1166",2013,1,5,1540,1545,-5,1632,1655,-23,"US",1569,"N751UW","LGA","PHL",34,96,15,45,2013-01-05 15:00:00
"1167",2013,1,5,1554,1600,-6,1908,1917,-9,"DL",1902,"N904DE","LGA","PBI",153,1035,16,0,2013-01-05 16:00:00
