"","year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour"
"1070",2013,1,4,1352,1240,72,1701,1555,66,"AA",2041,"N617AA","JFK","MIA",161,1089,12,40,2013-01-04 12:00:00
"1071",2013,1,4,1357,1335,22,1629,1608,21,"B6",615,"N296JB","JFK","JAX",133,828,13,35,2013-01-04 13:00:00
"1072",2013,1,4,1406,1356,10,1712,1650,22,"B6",1783,"N663JB","JFK","MCO",147,944,13,56,2013-01-04 13:00:00
"1073",2013,1,4,1407,1324,43,1845,1810,35,"B6",705,"N709JB","JFK","SJU",197,1598,13,24,2013-01-04 13:00:00
"1074",2013,1,4,1414,1355,19,1722,1709,13,"B6",83,"N591JB","JFK","SEA",347,2422,13,55,2013-01-04 13:00:00
"1075",2013,1,4,1423,1430,-7,1732,1755,-23,"UA",257,"N554UA","JFK","SFO",346,2586,14,30,2013-01-04 14:00:00
"1076",2013,1,4,1429,1355,34,1536,1510,26,"B6",602,"N284JB","JFK","PWM",45,273,13,55,2013-01-04 13:00:00
"1077",2013,1,4,1436,1430,6,1757,1815,-18,"DL",2126,"N624AG","JFK","SFO",357,2586,14,30,2013-01-04 14:00:00
"1078",2013,1,4,1444,1445,-1,1613,1606,7,"9E",3452,"N921XJ","JFK","BOS",40,187,14,45,2013-01-04 14:00:00
"1079",2013,1,4,1446,1456,-10,1607,1624,-17,"9E",4357,"N8611A","JFK","ORF",53,290,14,56,2013-01-04 14:00:00
"1080",2013,1,4,1447,1450,-3,1807,1755,12,"AA",1813,"N5FTAA","JFK","MCO",148,944,14,50,2013-01-04 14:00:00
"1081",2013,1,4,1447,1437,10,1746,1742,4,"B6",347,"N216JB","JFK","SRQ",161,1041,14,37,2013-01-04 14:00:00
"1082",2013,1,4,1449,1450,-1,1636,1645,-9,"MQ",4172,"N644MQ","JFK","CLE",80,425,14,50,2013-01-04 14:00:00
"1083",2013,1,4,1450,1450,0,1637,1640,-3,"MQ",4403,"N828MQ","JFK","RDU",80,427,14,50,2013-01-04 14:00:00
"1084",2013,1,4,1451,1457,-6,1814,1811,3,"B6",61,"N307JB","JFK","FLL",159,1069,14,57,2013-01-04 14:00:00
"1085",2013,1,4,1451,1459,-8,1619,1645,-26,"B6",1053,"N309JB","JFK","PIT",73,340,14,59,2013-01-04 14:00:00
"1086",2013,1,4,1455,1422,33,1611,1535,36,"B6",1010,"N193JB","JFK","BOS",42,187,14,22,2013-01-04 14:00:00
"1087",2013,1,4,1456,1457,-1,1814,1801,13,"B6",141,"N624JB","JFK","PBI",152,1028,14,57,2013-01-04 14:00:00
"1088",2013,1,4,1457,1505,-8,1635,1637,-2,"9E",3393,"N920XJ","JFK","DCA",46,213,15,5,2013-01-04 15:00:00
"1089",2013,1,4,1457,1500,-3,1824,1837,-13,"DL",963,"N710TW","JFK","LAX",337,2475,15,0,2013-01-04 15:00:00
"1090",2013,1,4,1500,1455,5,1633,1628,5,"B6",8,"N652JB","JFK","BUF",58,301,14,55,2013-01-04 14:00:00
"1091",2013,1,4,1502,1459,3,1819,1805,14,"B6",63,"N579JB","JFK","TPA",160,1005,14,59,2013-01-04 14:00:00
"1092",2013,1,4,1504,1455,9,1650,1637,13,"9E",3318,"N937XJ","JFK","BUF",62,301,14,55,2013-01-04 14:00:00
"1093",2013,1,4,1504,1510,-6,1731,1745,-14,"MQ",4309,"N688MQ","JFK","IND",99,665,15,10,2013-01-04 15:00:00
"1094",2013,1,4,1507,1455,12,1828,1825,3,"AA",1769,"N5FNAA","JFK","MIA",159,1089,14,55,2013-01-04 14:00:00
"1095",2013,1,4,1508,1515,-7,1656,1700,-4,"MQ",4333,"N902MQ","JFK","PIT",69,340,15,15,2013-01-04 15:00:00
"1096",2013,1,4,1520,1520,0,1645,1654,-9,"9E",4105,"N8836A","JFK","IAD",48,228,15,20,2013-01-04 15:00:00
"1097",2013,1,4,1524,1530,-6,1712,1725,-13,"MQ",4146,"N679MQ","JFK","CMH",76,483,15,30,2013-01-04 15:00:00
"1098",2013,1,4,1525,1525,0,1650,1655,-5,"MQ",3823,"N532MQ","JFK","DCA",51,213,15,25,2013-01-04 15:00:00
"1099",2013,1,4,1529,1530,-1,1915,1855,20,"AA",1039,"N3ANAA","JFK","FLL",158,1069,15,30,2013-01-04 15:00:00
"1100",2013,1,4,1539,1533,6,1846,1857,-11,"B6",137,"N599JB","JFK","RSW",168,1074,15,33,2013-01-04 15:00:00
"1101",2013,1,4,1540,1545,-5,1644,1703,-19,"9E",3635,"N8903A","JFK","BWI",40,184,15,45,2013-01-04 15:00:00
"1102",2013,1,4,1540,1518,22,1855,1823,32,"B6",153,"N597JB","JFK","MCO",148,944,15,18,2013-01-04 15:00:00
"1103",2013,1,4,1541,1540,1,1736,1743,-7,"9E",3523,"N932XJ","JFK","ORD",121,740,15,40,2013-01-04 15:00:00
"1104",2013,1,4,1546,1540,6,1909,1909,0,"DL",2027,"N336NW","JFK","FLL",162,1069,15,40,2013-01-04 15:00:00
"1105",2013,1,4,1546,1548,-2,1822,1830,-8,"DL",95,"N3745B","JFK","ATL",119,760,15,48,2013-01-04 15:00:00
"1106",2013,1,4,1547,1548,-1,1836,1925,-49,"DL",1773,"N3743H","JFK","SLC",269,1990,15,48,2013-01-04 15:00:00
"1107",2013,1,4,1547,1540,7,1840,1900,-20,"UA",161,"N18112","JFK","LAX",324,2475,15,40,2013-01-04 15:00:00
"1108",2013,1,4,1552,1600,-8,1752,1820,-28,"MQ",3985,"N610MQ","JFK","CVG",100,589,16,0,2013-01-04 16:00:00
"1109",2013,1,4,1553,1550,3,1755,1827,-32,"9E",3601,"N8948B","JFK","IND",102,665,15,50,2013-01-04 15:00:00
"1110",2013,1,4,1554,1540,14,1743,1716,27,"9E",4178,"N8525B","JFK","ROC",63,264,15,40,2013-01-04 15:00:00
"1111",2013,1,4,1554,1555,-1,1757,1817,-20,"DL",1771,"N336NB","JFK","DTW",88,509,15,55,2013-01-04 15:00:00
"1112",2013,1,4,1555,1550,5,2100,2050,10,"AA",1635,"N3AHAA","JFK","SJU",202,1598,15,50,2013-01-04 15:00:00
"1113",2013,1,4,1555,1600,-5,1859,1912,-13,"DL",4,"N3757D","JFK","MCO",145,944,16,0,2013-01-04 16:00:00
"1114",2013,1,4,1600,1555,5,1709,1715,-6,"B6",12,"N294JB","JFK","SYR",47,209,15,55,2013-01-04 15:00:00
"1115",2013,1,4,1600,1605,-5,1914,1944,-30,"DL",1508,"N965DL","JFK","RSW",175,1074,16,5,2013-01-04 16:00:00
"1116",2013,1,4,1601,1605,-4,1731,1754,-23,"9E",3459,"N934XJ","JFK","BNA",120,765,16,5,2013-01-04 16:00:00
"1117",2013,1,4,1602,1359,123,1715,1517,118,"EV",5712,"N828AS","JFK","IAD",44,228,13,59,2013-01-04 13:00:00
"1118",2013,1,4,1602,1600,2,1924,1933,-9,"DL",161,"N979DL","JFK","MIA",159,1089,16,0,2013-01-04 16:00:00
"1119",2013,1,4,1609,1610,-1,1830,1917,-47,"DL",91,"N399DA","JFK","LAS",289,2248,16,10,2013-01-04 16:00:00
"1120",2013,1,4,1616,1610,6,1853,1900,-7,"DL",1331,"N394DA","JFK","DEN",220,1626,16,10,2013-01-04 16:00:00
"1121",2013,1,4,1620,1550,30,1759,1739,20,"B6",917,"N265JB","JFK","ORD",127,740,15,50,2013-01-04 15:00:00
"1122",2013,1,4,1621,1550,31,1830,1820,10,"9E",3355,"N602LR","JFK","MSP",166,1029,15,50,2013-01-04 15:00:00
"1123",2013,1,4,1621,1620,1,1937,1959,-22,"US",35,"N541UW","JFK","PHX",295,2153,16,20,2013-01-04 16:00:00
"1124",2013,1,4,1622,1530,52,1925,1910,15,"AA",85,"N373AA","JFK","SFO",339,2586,15,30,2013-01-04 15:00:00
"1125",2013,1,4,1628,1600,28,1918,1915,3,"AA",565,"N3GFAA","JFK","DFW",207,1391,16,0,2013-01-04 16:00:00
"1126",2013,1,4,1628,1630,-2,1900,1952,-52,"B6",675,"N641JB","JFK","LAX",316,2475,16,30,2013-01-04 16:00:00
"1127",2013,1,4,1630,1600,30,1736,1732,4,"9E",3453,"N904XJ","JFK","BOS",41,187,16,0,2013-01-04 16:00:00
"1128",2013,1,4,1637,1630,7,1933,2020,-47,"VX",27,"N849VA","JFK","SFO",341,2586,16,30,2013-01-04 16:00:00
"1129",2013,1,4,1643,1605,38,1926,1925,1,"9E",3325,"N905XJ","JFK","DFW",208,1391,16,5,2013-01-04 16:00:00
"1130",2013,1,4,1643,1615,28,1857,1815,42,"9E",3387,"N901XJ","JFK","RDU",70,427,16,15,2013-01-04 16:00:00
"1131",2013,1,4,1644,1645,-1,1929,2005,-36,"AA",181,"N336AA","JFK","LAX",326,2475,16,45,2013-01-04 16:00:00
"1132",2013,1,4,1646,1650,-4,1748,1820,-32,"AA",1790,"N3FJAA","JFK","BOS",41,187,16,50,2013-01-04 16:00:00
"1133",2013,1,4,1647,1650,-3,1923,2004,-41,"B6",185,"N661JB","JFK","SAN",315,2446,16,50,2013-01-04 16:00:00
"1134",2013,1,4,1649,1610,39,1749,1732,17,"9E",3689,"N8659B","JFK","PHL",28,94,16,10,2013-01-04 16:00:00
"1135",2013,1,4,1650,1609,41,1938,1910,28,"B6",157,"N784JB","JFK","MCO",138,944,16,9,2013-01-04 16:00:00
"1136",2013,1,4,1651,1457,114,1908,1730,98,"B6",119,"N534JB","JFK","MSY",179,1182,14,57,2013-01-04 14:00:00
"1137",2013,1,4,1652,1655,-3,2019,2029,-10,"DL",706,"N361NB","JFK","AUS",243,1521,16,55,2013-01-04 16:00:00
"1138",2013,1,4,1654,1700,-6,2127,2204,-37,"DL",329,"N3751B","JFK","SJU",192,1598,17,0,2013-01-04 17:00:00
"1139",2013,1,4,1654,1700,-6,1801,1840,-39,"MQ",4323,"N923MQ","JFK","ORF",48,290,17,0,2013-01-04 17:00:00
"1140",2013,1,4,1655,1659,-4,2111,2046,NA,"9E",3375,"N915XJ","JFK","SAT",NA,1587,16,59,2013-01-04 16:00:00
"1141",2013,1,4,1655,1700,-5,1921,1955,-34,"AA",257,"N3JDAA","JFK","LAS",299,2248,17,0,2013-01-04 17:00:00
"1142",2013,1,4,1655,1700,-5,2004,2036,-32,"DL",127,"N718TW","JFK","LAX",334,2475,17,0,2013-01-04 17:00:00
"1143",2013,1,4,1657,1700,-3,1952,2049,-57,"DL",31,"N722TW","JFK","SFO",326,2586,17,0,2013-01-04 17:00:00
"1144",2013,1,4,1658,1705,-7,1800,1830,-30,"MQ",4410,"N839MQ","JFK","DCA",44,213,17,5,2013-01-04 17:00:00
"1145",2013,1,4,1703,1545,78,2001,1910,51,"AA",133,"N325AA","JFK","LAX",328,2475,15,45,2013-01-04 15:00:00
"1146",2013,1,4,1706,1710,-4,2007,2015,-8,"AA",695,"N3HKAA","JFK","AUS",223,1521,17,10,2013-01-04 17:00:00
"1147",2013,1,4,1706,1636,30,2003,1943,20,"B6",143,"N809JB","JFK","PBI",154,1028,16,36,2013-01-04 16:00:00
"1148",2013,1,4,1707,1640,27,2017,2001,16,"B6",139,"N304JB","JFK","RSW",172,1074,16,40,2013-01-04 16:00:00
"1149",2013,1,4,1711,1715,-4,2003,2040,-37,"DL",503,"N3771K","JFK","SAN",325,2446,17,15,2013-01-04 17:00:00
"1150",2013,1,4,1714,1710,4,2153,2201,-8,"B6",699,"N629JB","JFK","SJU",195,1598,17,10,2013-01-04 17:00:00
"1151",2013,1,4,1714,1655,19,2010,2030,-20,"VX",413,"N628VA","JFK","LAX",326,2475,16,55,2013-01-04 16:00:00
"1152",2013,1,4,1716,1720,-4,1849,1915,-26,"AA",1351,"N3AMAA","JFK","ORD",128,740,17,20,2013-01-04 17:00:00
"1153",2013,1,4,1720,1700,20,2016,2014,2,"B6",15,"N203JB","JFK","FLL",161,1069,17,0,2013-01-04 17:00:00
"1154",2013,1,4,1722,1545,97,2202,2039,83,"B6",703,"N590JB","JFK","SJU",196,1598,15,45,2013-01-04 15:00:00
"1155",2013,1,4,1722,1725,-3,1841,1855,-14,"MQ",4255,"N673MQ","JFK","BNA",120,765,17,25,2013-01-04 17:00:00
"1156",2013,1,4,1723,1725,-2,2013,2050,-37,"UA",512,"N508UA","JFK","SFO",329,2586,17,25,2013-01-04 17:00:00
"1157",2013,1,4,1727,1734,-7,1835,1852,-17,"B6",74,"N594JB","JFK","BTV",47,266,17,34,2013-01-04 17:00:00
"1158",2013,1,4,1733,1720,13,2027,2025,2,"B6",163,"N615JB","JFK","TPA",153,1005,17,20,2013-01-04 17:00:00
"1159",2013,1,4,1734,1729,5,2037,2049,-12,"AA",543,"N358AA","JFK","MIA",153,1089,17,29,2013-01-04 17:00:00
"1160",2013,1,4,1737,1725,12,2025,2040,-15,"AA",145,"N342AA","JFK","SAN",326,2446,17,25,2013-01-04 17:00:00
"1161",2013,1,4,1738,1635,63,1930,1845,45,"B6",1085,"N179JB","JFK","CLT",90,541,16,35,2013-01-04 16:00:00
"1162",2013,1,4,1745,1745,0,2054,2117,-23,"DL",1394,"N3756","JFK","PDX",344,2454,17,45,2013-01-04 17:00:00
"1163",2013,1,4,1752,1749,3,1914,1909,5,"B6",1307,"N284JB","JFK","IAD",50,228,17,49,2013-01-04 17:00:00
"1164",2013,1,4,1753,1800,-7,1856,1917,-21,"B6",1016,"N267JB","JFK","BOS",41,187,18,0,2013-01-04 18:00:00
"1165",2013,1,4,1754,1800,-6,2117,2110,7,"B6",989,"N633JB","JFK","FLL",172,1069,18,0,2013-01-04 18:00:00
"1166",2013,1,4,1756,1753,3,2037,2105,-28,"UA",535,"N517UA","JFK","LAX",317,2475,17,53,2013-01-04 17:00:00
"1167",2013,1,4,1759,1745,14,2036,2040,-4,"B6",9,"N547JB","JFK","MCO",140,944,17,45,2013-01-04 17:00:00
"1168",2013,1,4,1802,1800,2,2018,2001,17,"US",373,"N544UW","JFK","CLT",91,541,18,0,2013-01-04 18:00:00
"1169",2013,1,4,1807,1815,-8,1915,1952,-37,"9E",4277,"N833AY","JFK","ORF",46,290,18,15,2013-01-04 18:00:00
"1170",2013,1,4,1808,1810,-2,2042,2132,-50,"B6",217,"N794JB","JFK","LGB",313,2465,18,10,2013-01-04 18:00:00
"1171",2013,1,4,1809,1815,-6,1936,1958,-22,"9E",4019,"N8674A","JFK","RIC",56,288,18,15,2013-01-04 18:00:00
"1172",2013,1,4,1815,1815,0,2123,2151,-28,"B6",173,"N612JB","JFK","SJC",338,2569,18,15,2013-01-04 18:00:00
"1173",2013,1,4,1819,1815,4,2053,2037,16,"9E",3424,"N924XJ","JFK","DTW",92,509,18,15,2013-01-04 18:00:00
"1174",2013,1,4,1826,1800,26,1952,1951,1,"B6",1111,"N273JB","JFK","RDU",69,427,18,0,2013-01-04 18:00:00
"1175",2013,1,4,1827,1835,-8,1925,1950,-25,"MQ",3944,"N845MQ","JFK","BWI",39,184,18,35,2013-01-04 18:00:00
"1176",2013,1,4,1830,1830,0,2148,2205,-17,"AA",269,"N3AUAA","JFK","SEA",349,2422,18,30,2013-01-04 18:00:00
"1177",2013,1,4,1830,1830,0,2129,2202,-33,"UA",272,"N505UA","JFK","SFO",341,2586,18,30,2013-01-04 18:00:00
"1178",2013,1,4,1832,1835,-3,2210,2212,-2,"DL",1643,"N3734B","JFK","SEA",343,2422,18,35,2013-01-04 18:00:00
"1179",2013,1,4,1842,1845,-3,2140,2221,-41,"DL",2190,"N376NW","JFK","MIA",158,1089,18,45,2013-01-04 18:00:00
"1180",2013,1,4,1845,1850,-5,2136,2214,-38,"DL",2159,"N909DL","JFK","MCO",141,944,18,50,2013-01-04 18:00:00
"1181",2013,1,4,1850,1855,-5,2157,2210,-13,"DL",2391,"N3738B","JFK","TPA",152,1005,18,55,2013-01-04 18:00:00
"1182",2013,1,4,1852,1855,-3,2351,2355,-4,"AA",1613,"N631AA","JFK","SJU",198,1598,18,55,2013-01-04 18:00:00
"1183",2013,1,4,1852,1835,17,2133,2157,-24,"B6",359,"N804JB","JFK","BUR",319,2465,18,35,2013-01-04 18:00:00
"1184",2013,1,4,1855,1900,-5,2010,2018,-8,"EV",5714,"N827AS","JFK","IAD",46,228,19,0,2013-01-04 19:00:00
"1185",2013,1,4,1856,1859,-3,2126,2153,-27,"B6",711,"N708JB","JFK","LAS",302,2248,18,59,2013-01-04 18:00:00
"1186",2013,1,4,1856,1859,-3,2216,2234,-18,"B6",171,"N659JB","JFK","SMF",341,2521,18,59,2013-01-04 18:00:00
"1187",2013,1,4,1859,1900,-1,2200,2238,-38,"DL",87,"N705TW","JFK","LAX",328,2475,19,0,2013-01-04 19:00:00
"1188",2013,1,4,1907,1845,22,2128,2137,-9,"9E",3369,"N925XJ","JFK","MSY",176,1182,18,45,2013-01-04 18:00:00
"1189",2013,1,4,1907,1850,17,2204,2240,-36,"VX",29,"N632VA","JFK","SFO",334,2586,18,50,2013-01-04 18:00:00
"1190",2013,1,4,1914,1859,15,2146,2155,-9,"B6",155,"N613JB","JFK","MCO",132,944,18,59,2013-01-04 18:00:00
"1191",2013,1,4,1914,1920,-6,2228,2315,-47,"DL",1345,"N3769L","JFK","PHX",295,2153,19,20,2013-01-04 19:00:00
"1192",2013,1,4,1917,1700,137,2135,1950,105,"AA",575,"N5EUAA","JFK","EGE",239,1747,17,0,2013-01-04 17:00:00
"1193",2013,1,4,1920,1920,0,2219,2258,-39,"DL",6,"N3768","JFK","SLC",260,1990,19,20,2013-01-04 19:00:00
"1194",2013,1,4,1922,1915,7,2052,2111,-19,"9E",3525,"N920XJ","JFK","ORD",123,740,19,15,2013-01-04 19:00:00
"1195",2013,1,4,1922,1930,-8,2112,2151,-39,"9E",3798,"N8611A","JFK","CLT",87,541,19,30,2013-01-04 19:00:00
"1196",2013,1,4,1922,1925,-3,2051,2045,6,"9E",4127,"N8932C","JFK","IAD",50,228,19,25,2013-01-04 19:00:00
"1197",2013,1,4,1927,1920,7,2234,2246,-12,"DL",83,"N327NW","JFK","FLL",151,1069,19,20,2013-01-04 19:00:00
"1198",2013,1,4,1930,1810,80,2128,2037,51,"9E",3542,"N902XJ","JFK","MSP",155,1029,18,10,2013-01-04 18:00:00
"1199",2013,1,4,1935,1900,35,2126,2057,29,"9E",3368,"N921XJ","JFK","PIT",66,340,19,0,2013-01-04 19:00:00
"1200",2013,1,4,1935,1900,35,2255,2301,-6,"DL",1465,"N723TW","JFK","SFO",337,2586,19,0,2013-01-04 19:00:00
"1201",2013,1,4,1936,1915,21,2203,2230,-27,"DL",1729,"N3744F","JFK","LAS",294,2248,19,15,2013-01-04 19:00:00
"1202",2013,1,4,1941,1940,1,2120,2125,-5,"MQ",3783,"N532MQ","JFK","CMH",74,483,19,40,2013-01-04 19:00:00
"1203",2013,1,4,1942,1945,-3,2249,2329,-40,"B6",645,"N637JB","JFK","SFO",333,2586,19,45,2013-01-04 19:00:00
"1204",2013,1,4,1943,1855,48,2151,2142,9,"DL",951,"N835MH","JFK","ATL",107,760,18,55,2013-01-04 18:00:00
"1205",2013,1,4,1946,1940,6,2059,2106,-7,"9E",4091,"N8903A","JFK","BWI",41,184,19,40,2013-01-04 19:00:00
"1206",2013,1,4,1946,1905,41,2226,2225,1,"AA",21,"N338AA","JFK","LAX",312,2475,19,5,2013-01-04 19:00:00
"1207",2013,1,4,1947,1930,17,2242,2229,13,"B6",39,"N658JB","JFK","PBI",144,1028,19,30,2013-01-04 19:00:00
"1208",2013,1,4,1948,1940,8,2250,2240,10,"AA",1787,"N3CAAA","JFK","TPA",152,1005,19,40,2013-01-04 19:00:00
"1209",2013,1,4,1948,1836,72,2114,2010,64,"B6",130,"N309JB","JFK","BUF",65,301,18,36,2013-01-04 18:00:00
"1210",2013,1,4,1950,2000,-10,2150,2147,3,"9E",3320,"N929XJ","JFK","BUF",63,301,20,0,2013-01-04 20:00:00
"1211",2013,1,4,1952,1935,17,2148,2145,3,"9E",3899,"N8836A","JFK","CLE",76,425,19,35,2013-01-04 19:00:00
"1212",2013,1,4,1952,1945,7,2231,2241,-10,"9E",3314,"N928XJ","JFK","JAX",124,828,19,45,2013-01-04 19:00:00
"1213",2013,1,4,1952,1959,-7,2128,2144,-16,"MQ",4423,"N828MQ","JFK","RDU",67,427,19,59,2013-01-04 19:00:00
"1214",2013,1,4,1954,2000,-6,2120,2143,-23,"DL",402,"N302NB","JFK","BOS",39,187,20,0,2013-01-04 20:00:00
"1215",2013,1,4,1955,2000,-5,2205,2224,-19,"9E",3439,"N918XJ","JFK","CVG",90,589,20,0,2013-01-04 20:00:00
"1216",2013,1,4,2001,1845,76,2314,2227,47,"B6",91,"N524JB","JFK","OAK",351,2576,18,45,2013-01-04 18:00:00
"1217",2013,1,4,2010,1745,145,2257,2120,97,"AA",177,"N332AA","JFK","SFO",327,2586,17,45,2013-01-04 17:00:00
"1218",2013,1,4,2017,2000,17,2317,2325,-8,"VX",415,"N625VA","JFK","LAX",333,2475,20,0,2013-01-04 20:00:00
"1219",2013,1,4,2019,2030,-11,2254,2334,-40,"UA",771,"N557UA","JFK","LAX",312,2475,20,30,2013-01-04 20:00:00
"1220",2013,1,4,2020,2025,-5,2346,2341,5,"B6",1069,"N279JB","JFK","AUS",237,1521,20,25,2013-01-04 20:00:00
"1221",2013,1,4,2030,2030,0,2248,2258,-10,"B6",115,"N294JB","JFK","MSY",179,1182,20,30,2013-01-04 20:00:00
"1222",2013,1,4,2036,2045,-9,2134,2216,-42,"9E",3395,"N904XJ","JFK","DCA",41,213,20,45,2013-01-04 20:00:00
"1223",2013,1,4,2037,2015,22,2329,2321,8,"B6",47,"N646JB","JFK","FLL",151,1069,20,15,2013-01-04 20:00:00
"1224",2013,1,4,2039,2035,4,2334,2342,-8,"B6",629,"N296JB","JFK","HOU",222,1428,20,35,2013-01-04 20:00:00
"1225",2013,1,4,2045,2029,16,2359,2350,9,"B6",165,"N648JB","JFK","PDX",350,2454,20,29,2013-01-04 20:00:00
"1226",2013,1,4,2046,2040,6,2342,2359,-17,"B6",677,"N796JB","JFK","LAX",320,2475,20,40,2013-01-04 20:00:00
"1227",2013,1,4,2047,2045,2,2346,2359,-13,"B6",147,"N536JB","JFK","RSW",159,1074,20,45,2013-01-04 20:00:00
"1228",2013,1,4,2048,2040,8,2305,2314,-9,"B6",619,"N249JB","JFK","JAX",122,828,20,40,2013-01-04 20:00:00
"1229",2013,1,4,2048,1912,96,2332,2237,55,"B6",87,"N570JB","JFK","SLC",266,1990,19,12,2013-01-04 19:00:00
"1230",2013,1,4,2058,1730,208,2,2110,172,"B6",179,"N523JB","JFK","PHX",285,2153,17,30,2013-01-04 17:00:00
"1231",2013,1,4,2059,2100,-1,2349,31,-42,"DL",2363,"N727TW","JFK","LAX",318,2475,21,0,2013-01-04 21:00:00
"1232",2013,1,4,2100,1920,100,2224,2121,63,"9E",3373,"N931XJ","JFK","RDU",66,427,19,20,2013-01-04 19:00:00
"1233",2013,1,4,2103,2050,13,2154,2202,-8,"B6",1020,"N559JB","JFK","BOS",37,187,20,50,2013-01-04 20:00:00
"1234",2013,1,4,2113,2029,44,2157,2140,17,"9E",3609,"N8970D","JFK","PHL",26,94,20,29,2013-01-04 20:00:00
"1235",2013,1,4,2123,2125,-2,2244,2240,4,"MQ",4449,"N839MQ","JFK","DCA",56,213,21,25,2013-01-04 21:00:00
"1236",2013,1,4,2124,2120,4,2337,2351,-14,"B6",97,"N766JB","JFK","DEN",226,1626,21,20,2013-01-04 21:00:00
"1237",2013,1,4,2130,2135,-5,5,50,-45,"AA",185,"N323AA","JFK","LAX",315,2475,21,35,2013-01-04 21:00:00
"1238",2013,1,4,2138,2135,3,206,224,-18,"B6",701,"N216JB","JFK","SJU",193,1598,21,35,2013-01-04 21:00:00
"1239",2013,1,4,2143,2140,3,28,37,-9,"B6",21,"N606JB","JFK","TPA",149,1005,21,40,2013-01-04 21:00:00
"1240",2013,1,4,2149,2155,-6,2312,2337,-25,"B6",1109,"N284JB","JFK","RDU",69,427,21,55,2013-01-04 21:00:00
"1241",2013,1,4,2155,2155,0,32,41,-9,"B6",43,"N593JB","JFK","MCO",137,944,21,55,2013-01-04 21:00:00
"1242",2013,1,4,2156,2159,-3,46,100,-14,"B6",11,"N594JB","JFK","FLL",146,1069,21,59,2013-01-04 21:00:00
"1243",2013,1,4,2210,2015,115,2311,2130,101,"AA",1762,"N3BYAA","JFK","BOS",41,187,20,15,2013-01-04 20:00:00
"1244",2013,1,4,2217,2130,47,32,18,14,"B6",199,"N531JB","JFK","LAS",294,2248,21,30,2013-01-04 21:00:00
"1245",2013,1,4,2228,2229,-1,257,315,-18,"B6",713,"N632JB","JFK","SJU",194,1598,22,29,2013-01-04 22:00:00
"1246",2013,1,4,2249,2145,64,9,2311,58,"B6",104,"N179JB","JFK","BUF",64,301,21,45,2013-01-04 21:00:00
"1247",2013,1,4,2250,2250,0,2357,2359,-2,"B6",22,"N579JB","JFK","SYR",47,209,22,50,2013-01-04 22:00:00
"1248",2013,1,4,2253,2255,-2,12,15,-3,"B6",112,"N662JB","JFK","BUF",63,301,22,55,2013-01-04 22:00:00
"1249",2013,1,4,2306,2245,21,9,2357,12,"B6",128,"N187JB","JFK","BTV",48,266,22,45,2013-01-04 22:00:00
"1250",2013,1,4,2307,2255,12,17,2359,18,"B6",1018,"N519JB","JFK","BOS",42,187,22,55,2013-01-04 22:00:00
"1251",2013,1,4,2334,2245,49,56,5,51,"B6",30,"N309JB","JFK","ROC",57,264,22,45,2013-01-04 22:00:00
"1252",2013,1,4,2358,2359,-1,429,437,-8,"B6",727,"N599JB","JFK","BQN",189,1576,23,59,2013-01-04 23:00:00
"1253",2013,1,4,2358,2359,-1,436,445,-9,"B6",739,"N821JB","JFK","PSE",199,1617,23,59,2013-01-04 23:00:00
"1254",2013,1,4,NA,845,NA,NA,1015,NA,"9E",3405,NA,"JFK","DCA",NA,213,8,45,2013-01-04 08:00:00
"1255",2013,1,5,14,2359,15,503,445,18,"B6",739,"N592JB","JFK","PSE",201,1617,23,59,2013-01-05 23:00:00
"1256",2013,1,5,37,2230,127,341,131,130,"B6",11,"N527JB","JFK","FLL",163,1069,22,30,2013-01-05 22:00:00
"1257",2013,1,5,537,540,-3,831,850,-19,"AA",1141,"N5DBAA","JFK","MIA",153,1089,5,40,2013-01-05 05:00:00
"1258",2013,1,5,557,600,-3,845,851,-6,"B6",49,"N809JB","JFK","PBI",148,1028,6,0,2013-01-05 06:00:00
"1259",2013,1,5,557,601,-4,858,921,-23,"UA",1030,"N34137","JFK","LAX",333,2475,6,1,2013-01-05 06:00:00
"1260",2013,1,5,558,600,-2,840,846,-6,"B6",79,"N527JB","JFK","MCO",140,944,6,0,2013-01-05 06:00:00
"1261",2013,1,5,558,600,-2,900,856,4,"B6",71,"N652JB","JFK","TPA",156,1005,6,0,2013-01-05 06:00:00
"1262",2013,1,5,602,545,17,1035,1022,13,"B6",725,"N589JB","JFK","BQN",188,1576,5,45,2013-01-05 05:00:00
"1263",2013,1,5,602,600,2,909,927,-18,"UA",303,"N512UA","JFK","SFO",346,2586,6,0,2013-01-05 06:00:00
"1264",2013,1,5,605,610,-5,917,921,-4,"B6",135,"N635JB","JFK","RSW",171,1074,6,10,2013-01-05 06:00:00
"1265",2013,1,5,610,615,-5,828,851,-23,"DL",2057,"N904DL","JFK","ATL",112,760,6,15,2013-01-05 06:00:00
"1266",2013,1,5,614,615,-1,717,724,-7,"B6",1806,"N583JB","JFK","BOS",39,187,6,15,2013-01-05 06:00:00
"1267",2013,1,5,616,615,1,809,817,-8,"US",1641,"N721UW","JFK","CLT",83,541,6,15,2013-01-05 06:00:00
