year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,1,3,853,858,-5,1100,1105,-5,US,1429,N738US,LGA,CLT,99,544,8,58,2013-01-03T13:00:00Z
2013,1,3,854,630,144,1057,810,167,AA,303,N3DFAA,LGA,ORD,133,733,6,30,2013-01-03T11:00:00Z
2013,1,3,857,900,-3,1223,1205,18,DL,1885,N370NW,LGA,MCO,157,950,9,0,2013-01-03T14:00:00Z
2013,1,3,857,900,-3,1111,1110,1,MQ,4478,N739MQ,LGA,DTW,105,502,9,0,2013-01-03T14:00:00Z
2013,1,3,901,900,1,1039,1038,1,UA,589,N535UA,LGA,ORD,129,733,9,0,2013-01-03T14:00:00Z
2013,1,3,904,900,4,1108,1116,-8,DL,181,N332NW,LGA,DTW,98,502,9,0,2013-01-03T14:00:00Z
2013,1,3,904,905,-1,1244,1226,18,DL,2379,N334NB,LGA,FLL,177,1076,9,5,2013-01-03T14:00:00Z
2013,1,3,909,700,129,1103,850,133,AA,305,N201AA,LGA,ORD,138,733,7,0,2013-01-03T12:00:00Z
2013,1,3,911,900,11,1255,1216,39,UA,76,N73276,LGA,IAH,244,1416,9,0,2013-01-03T14:00:00Z
2013,1,3,912,730,102,1258,1040,138,AA,715,N513AA,LGA,DFW,247,1389,7,30,2013-01-03T12:00:00Z
2013,1,3,923,930,-7,1238,1238,0,B6,375,N565JB,LGA,FLL,167,1076,9,30,2013-01-03T14:00:00Z
2013,1,3,926,920,6,1140,1125,15,MQ,4582,N542MQ,LGA,CLT,97,544,9,20,2013-01-03T14:00:00Z
2013,1,3,933,935,-2,1100,1105,-5,WN,986,N923WN,LGA,MDW,123,725,9,35,2013-01-03T14:00:00Z
2013,1,3,937,755,102,1246,1110,96,AA,2267,N3BLAA,LGA,MIA,165,1096,7,55,2013-01-03T12:00:00Z
2013,1,3,944,745,119,1112,930,102,AA,309,N578AA,LGA,ORD,128,733,7,45,2013-01-03T12:00:00Z
2013,1,3,944,940,4,1300,1235,25,B6,361,N563JB,LGA,PBI,164,1035,9,40,2013-01-03T14:00:00Z
2013,1,3,946,940,6,1106,1120,-14,WN,1807,N938WN,LGA,MKE,115,738,9,40,2013-01-03T14:00:00Z
2013,1,3,948,950,-2,1232,1210,22,9E,3961,N8492C,LGA,GRR,104,618,9,50,2013-01-03T14:00:00Z
2013,1,3,950,840,70,1142,1030,72,MQ,4521,N713MQ,LGA,RDU,84,431,8,40,2013-01-03T13:00:00Z
2013,1,3,954,1000,-6,1111,1123,-12,EV,5736,N828AS,LGA,IAD,49,229,10,0,2013-01-03T15:00:00Z
2013,1,3,954,959,-5,1130,1129,1,MQ,4670,N525MQ,LGA,BNA,132,764,9,59,2013-01-03T14:00:00Z
2013,1,3,955,955,0,1246,1220,26,MQ,4654,N509MQ,LGA,ATL,133,762,9,55,2013-01-03T14:00:00Z
2013,1,3,955,958,-3,1120,1137,-17,UA,258,N831UA,LGA,ORD,124,733,9,58,2013-01-03T14:00:00Z
2013,1,3,959,1000,-1,1258,1239,19,DL,1847,N603DL,LGA,ATL,134,762,10,0,2013-01-03T15:00:00Z
2013,1,3,1000,1000,0,1213,1206,7,US,1177,N745VJ,LGA,CLT,103,544,10,0,2013-01-03T15:00:00Z
2013,1,3,1003,830,93,1150,1025,85,AA,1855,N569AA,LGA,STL,144,888,8,30,2013-01-03T13:00:00Z
2013,1,3,1012,1015,-3,1337,1332,5,UA,651,N488UA,LGA,IAH,241,1416,10,15,2013-01-03T15:00:00Z
2013,1,3,1014,830,104,1152,1015,97,AA,313,N494AA,LGA,ORD,125,733,8,30,2013-01-03T13:00:00Z
2013,1,3,1014,945,29,1144,1130,14,AA,319,N511AA,LGA,ORD,123,733,9,45,2013-01-03T14:00:00Z
2013,1,3,1016,1021,-5,1340,1342,-2,DL,1903,N995DL,LGA,SRQ,170,1047,10,21,2013-01-03T15:00:00Z
2013,1,3,1019,940,39,1334,1250,44,AA,1871,N3HFAA,LGA,MIA,156,1096,9,40,2013-01-03T14:00:00Z
2013,1,3,1020,1023,-3,1303,1252,11,FL,347,N957AT,LGA,ATL,136,762,10,23,2013-01-03T15:00:00Z
2013,1,3,1024,1030,-6,1210,1215,-5,MQ,4471,N730MQ,LGA,RDU,82,431,10,30,2013-01-03T15:00:00Z
2013,1,3,1028,1016,12,1229,1230,-1,DL,2319,N922DL,LGA,MSP,148,1020,10,16,2013-01-03T15:00:00Z
2013,1,3,1041,1045,-4,1259,1252,7,DL,1573,N375NC,LGA,MEM,164,963,10,45,2013-01-03T15:00:00Z
2013,1,3,1043,1050,-7,1243,1250,-7,MQ,4589,N524MQ,LGA,DTW,90,502,10,50,2013-01-03T15:00:00Z
2013,1,3,1044,1050,-6,1358,1358,0,B6,373,N639JB,LGA,FLL,171,1076,10,50,2013-01-03T15:00:00Z
2013,1,3,1055,1100,-5,1348,1338,10,DL,1647,N674DL,LGA,ATL,129,762,11,0,2013-01-03T16:00:00Z
2013,1,3,1055,1100,-5,1157,1212,-15,US,2124,N945UW,LGA,BOS,33,184,11,0,2013-01-03T16:00:00Z
2013,1,3,1101,1100,1,1208,1216,-8,US,2171,N952UW,LGA,DCA,50,214,11,0,2013-01-03T16:00:00Z
2013,1,3,1104,1100,4,1158,1215,-17,WN,321,N785SW,LGA,BWI,40,185,11,0,2013-01-03T16:00:00Z
2013,1,3,1108,1115,-7,1307,1310,-3,MQ,4485,N722MQ,LGA,CMH,94,479,11,15,2013-01-03T16:00:00Z
2013,1,3,1110,1115,-5,1425,1425,0,AA,2099,N3HCAA,LGA,MIA,170,1096,11,15,2013-01-03T16:00:00Z
2013,1,3,1111,1055,16,1420,1405,15,AA,739,N3ACAA,LGA,DFW,226,1389,10,55,2013-01-03T15:00:00Z
2013,1,3,1121,1114,7,1325,1345,-20,UA,1235,N11206,LGA,DEN,225,1620,11,14,2013-01-03T16:00:00Z
2013,1,3,1126,1130,-4,1330,1332,-2,US,1085,N172US,LGA,CLT,105,544,11,30,2013-01-03T16:00:00Z
2013,1,3,1129,1114,15,1316,1315,1,DL,1031,N336NB,LGA,DTW,85,502,11,14,2013-01-03T16:00:00Z
2013,1,3,1131,1135,-4,1314,1330,-16,MQ,4553,N725MQ,LGA,CLE,79,419,11,35,2013-01-03T16:00:00Z
2013,1,3,1132,1125,7,1323,1325,-2,WN,1057,N480WN,LGA,STL,148,888,11,25,2013-01-03T16:00:00Z
2013,1,3,1133,1134,-1,1328,1345,-17,DL,2219,N342NB,LGA,MSP,151,1020,11,34,2013-01-03T16:00:00Z
2013,1,3,1140,1100,40,1502,1424,38,DL,2044,N948DL,LGA,MIA,171,1096,11,0,2013-01-03T16:00:00Z
2013,1,3,1143,1145,-2,1448,1453,-5,DL,1174,N358NB,LGA,PBI,156,1035,11,45,2013-01-03T16:00:00Z
2013,1,3,1145,1145,0,1506,1454,12,DL,1875,N969DL,LGA,TPA,161,1010,11,45,2013-01-03T16:00:00Z
2013,1,3,1145,1150,-5,1353,1345,8,MQ,4646,N535MQ,LGA,MSP,151,1020,11,50,2013-01-03T16:00:00Z
2013,1,3,1151,1155,-4,1327,1327,0,FL,353,N965AT,LGA,CAK,73,397,11,55,2013-01-03T16:00:00Z
2013,1,3,1153,1200,-7,1441,1430,11,MQ,4658,N517MQ,LGA,ATL,133,762,12,0,2013-01-03T17:00:00Z
2013,1,3,1156,1200,-4,1328,1330,-2,MQ,4601,N504MQ,LGA,BNA,131,764,12,0,2013-01-03T17:00:00Z
2013,1,3,1157,1140,17,1531,1450,41,DL,930,N335NB,LGA,FLL,175,1076,11,40,2013-01-03T16:00:00Z
2013,1,3,1200,1205,-5,1355,1345,10,MQ,4431,N737MQ,LGA,RDU,87,431,12,5,2013-01-03T17:00:00Z
2013,1,3,1205,1205,0,1527,1520,7,AA,743,N3CGAA,LGA,DFW,230,1389,12,5,2013-01-03T17:00:00Z
2013,1,3,1217,1200,17,1451,1438,13,DL,1947,N692DL,LGA,ATL,126,762,12,0,2013-01-03T17:00:00Z
2013,1,3,1239,1240,-1,1347,1405,-18,WN,564,N276WN,LGA,MKE,114,738,12,40,2013-01-03T17:00:00Z
2013,1,3,1241,1244,-3,1437,1450,-13,DL,1131,N983DL,LGA,DTW,90,502,12,44,2013-01-03T17:00:00Z
2013,1,3,1242,1250,-8,1550,1550,0,DL,1685,N397DA,LGA,MCO,153,950,12,50,2013-01-03T17:00:00Z
2013,1,3,1245,1245,0,1600,1600,0,AA,2253,N3HVAA,LGA,MIA,163,1096,12,45,2013-01-03T17:00:00Z
2013,1,3,1249,1251,-2,1554,1602,-8,UA,428,N433UA,LGA,IAH,221,1416,12,51,2013-01-03T17:00:00Z
2013,1,3,1250,1300,-10,1455,1450,5,MQ,4426,N719MQ,LGA,CMH,99,479,13,0,2013-01-03T18:00:00Z
2013,1,3,1253,1300,-7,1423,1440,-17,AA,329,N492AA,LGA,ORD,119,733,13,0,2013-01-03T18:00:00Z
2013,1,3,1257,1255,2,1513,1535,-22,WN,1251,N270WN,LGA,DEN,229,1620,12,55,2013-01-03T17:00:00Z
2013,1,3,1300,1308,-8,1536,1537,-1,FL,348,N924AT,LGA,ATL,129,762,13,8,2013-01-03T18:00:00Z
2013,1,3,1305,1315,-10,1511,1520,-9,MQ,4564,N736MQ,LGA,DTW,94,502,13,15,2013-01-03T18:00:00Z
2013,1,3,1306,1259,7,1502,1502,0,US,1459,N539UW,LGA,CLT,93,544,12,59,2013-01-03T17:00:00Z
2013,1,3,1309,1300,9,1547,1539,8,DL,781,N949DL,LGA,ATL,126,762,13,0,2013-01-03T18:00:00Z
2013,1,3,1312,1315,-3,1612,1605,7,B6,393,N508JB,LGA,MCO,151,950,13,15,2013-01-03T18:00:00Z
2013,1,3,1318,1325,-7,1510,1505,5,MQ,4475,N734MQ,LGA,RDU,81,431,13,25,2013-01-03T18:00:00Z
2013,1,3,1321,1115,126,1450,1257,113,EV,5273,N612QX,LGA,PIT,66,335,11,15,2013-01-03T16:00:00Z
2013,1,3,1333,1245,48,1650,1550,60,AA,745,N3FVAA,LGA,DFW,235,1389,12,45,2013-01-03T17:00:00Z
2013,1,3,1333,1330,3,1645,1640,5,AA,753,N3JHAA,LGA,DFW,232,1389,13,30,2013-01-03T18:00:00Z
2013,1,3,1346,1335,11,1705,1631,34,B6,431,N589JB,LGA,SRQ,179,1047,13,35,2013-01-03T18:00:00Z
2013,1,3,1348,1350,-2,1821,1628,NA,DL,1705,N324NB,LGA,MSY,NA,1183,13,50,2013-01-03T18:00:00Z
2013,1,3,1349,1350,-1,1506,1515,-9,WN,2162,N228WN,LGA,MDW,118,725,13,50,2013-01-03T18:00:00Z
2013,1,3,1354,1345,9,1704,1705,-1,AA,1073,N3GUAA,LGA,MIA,168,1096,13,45,2013-01-03T18:00:00Z
2013,1,3,1357,1350,7,1550,1545,5,MQ,4577,N516MQ,LGA,CLT,92,544,13,50,2013-01-03T18:00:00Z
2013,1,3,1404,1400,4,1640,1636,4,DL,2247,N555NW,LGA,ATL,126,762,14,0,2013-01-03T19:00:00Z
2013,1,3,1409,1411,-2,1641,1640,1,FL,349,N954AT,LGA,ATL,131,762,14,11,2013-01-03T19:00:00Z
2013,1,3,1419,1410,9,1611,1555,16,MQ,4491,N739MQ,LGA,CLE,79,419,14,10,2013-01-03T19:00:00Z
2013,1,3,1427,1420,7,1613,1620,-7,MQ,4588,N518MQ,LGA,MSP,148,1020,14,20,2013-01-03T19:00:00Z
2013,1,3,1428,1435,-7,1539,1559,-20,YV,3750,N509MJ,LGA,IAD,47,229,14,35,2013-01-03T19:00:00Z
2013,1,3,1431,1435,-4,1735,1742,-7,DL,1902,N339NB,LGA,PBI,158,1035,14,35,2013-01-03T19:00:00Z
2013,1,3,1432,1435,-3,1650,1701,-11,DL,1344,N369NB,LGA,MCI,165,1107,14,35,2013-01-03T19:00:00Z
2013,1,3,1436,1429,7,1623,1642,-19,DL,1819,N927DA,LGA,MSP,147,1020,14,29,2013-01-03T19:00:00Z
2013,1,3,1437,1429,8,1731,1722,9,B6,1161,N775JB,LGA,PBI,161,1035,14,29,2013-01-03T19:00:00Z
2013,1,3,1438,1445,-7,1632,1647,-15,US,1445,N162UW,LGA,CLT,90,544,14,45,2013-01-03T19:00:00Z
2013,1,3,1445,1445,0,1726,1710,16,MQ,4669,N542MQ,LGA,ATL,130,762,14,45,2013-01-03T19:00:00Z
2013,1,3,1449,1500,-11,1542,1613,-31,US,2132,N945UW,LGA,BOS,35,184,15,0,2013-01-03T20:00:00Z
2013,1,3,1451,1500,-9,1553,1620,-27,US,2179,N952UW,LGA,DCA,47,214,15,0,2013-01-03T20:00:00Z
2013,1,3,1452,1452,0,1702,1655,7,DL,1231,N926DL,LGA,DTW,85,502,14,52,2013-01-03T19:00:00Z
2013,1,3,1454,1455,-1,1616,1645,-29,AA,337,N579AA,LGA,ORD,119,733,14,55,2013-01-03T19:00:00Z
2013,1,3,1454,1500,-6,1656,1655,1,MQ,4429,N711MQ,LGA,CMH,100,479,15,0,2013-01-03T20:00:00Z
2013,1,3,1455,1459,-4,1811,1806,5,B6,377,N645JB,LGA,FLL,166,1076,14,59,2013-01-03T19:00:00Z
2013,1,3,1455,1446,9,1801,1757,4,UA,477,N493UA,LGA,IAH,227,1416,14,46,2013-01-03T19:00:00Z
2013,1,3,1458,1500,-2,1730,1742,-12,DL,2347,N699DL,LGA,ATL,127,762,15,0,2013-01-03T20:00:00Z
2013,1,3,1500,1355,65,1832,1711,81,DL,2079,N908DL,LGA,FLL,168,1076,13,55,2013-01-03T18:00:00Z
2013,1,3,1502,1510,-8,1711,1655,16,MQ,4447,N723MQ,LGA,RDU,87,431,15,10,2013-01-03T20:00:00Z
2013,1,3,1503,1505,-2,1726,1734,-8,UA,745,N580UA,LGA,DEN,208,1620,15,5,2013-01-03T20:00:00Z
2013,1,3,1507,1500,7,1630,1639,-9,UA,685,N491UA,LGA,ORD,115,733,15,0,2013-01-03T20:00:00Z
2013,1,3,1515,1520,-5,1847,1842,5,DL,2115,N354NW,LGA,MIA,181,1096,15,20,2013-01-03T20:00:00Z
2013,1,3,1516,1505,11,1839,1820,19,AA,759,N564AA,LGA,DFW,239,1389,15,5,2013-01-03T20:00:00Z
2013,1,3,1517,1510,7,1722,1710,12,MQ,4579,N524MQ,LGA,CLT,97,544,15,10,2013-01-03T20:00:00Z
2013,1,3,1519,1520,-1,1640,1650,-10,WN,2081,N236WN,LGA,MKE,114,738,15,20,2013-01-03T20:00:00Z
2013,1,3,1523,1530,-7,1725,1725,0,AA,2223,N436AA,LGA,STL,153,888,15,30,2013-01-03T20:00:00Z
2013,1,3,1525,1530,-5,1802,1805,-3,MQ,4525,N730MQ,LGA,XNA,188,1147,15,30,2013-01-03T20:00:00Z
2013,1,3,1528,1530,-2,1736,1737,-1,US,1665,N745VJ,LGA,CLT,97,544,15,30,2013-01-03T20:00:00Z
2013,1,3,1537,1500,37,1902,1825,37,AA,1925,N3ERAA,LGA,MIA,165,1096,15,0,2013-01-03T20:00:00Z
2013,1,3,1538,1530,8,1713,1711,2,9E,3719,N8492C,LGA,RIC,59,292,15,30,2013-01-03T20:00:00Z
2013,1,3,1549,1545,4,1725,1744,-19,UA,1138,N78501,LGA,CLE,76,419,15,45,2013-01-03T20:00:00Z
2013,1,3,1551,1602,-11,1659,1722,-23,YV,3771,N508MJ,LGA,IAD,47,229,16,2,2013-01-03T21:00:00Z
2013,1,3,1558,1605,-7,1739,1750,-11,MQ,4415,N713MQ,LGA,RDU,83,431,16,5,2013-01-03T21:00:00Z
2013,1,3,1559,1600,-1,1824,1840,-16,DL,847,N646DL,LGA,ATL,126,762,16,0,2013-01-03T21:00:00Z
2013,1,3,1605,1600,5,1904,1820,44,FL,620,N893AT,LGA,ATL,145,762,16,0,2013-01-03T21:00:00Z
2013,1,3,1607,1610,-3,1735,1800,-25,AA,341,N511AA,LGA,ORD,120,733,16,10,2013-01-03T21:00:00Z
2013,1,3,1617,1545,32,1913,1850,23,DL,2377,N369NW,LGA,MCO,155,950,15,45,2013-01-03T20:00:00Z
2013,1,3,1619,1615,4,2001,1913,48,B6,985,N665JB,LGA,TPA,180,1010,16,15,2013-01-03T21:00:00Z
2013,1,3,1624,1625,-1,1851,1855,-4,MQ,4661,N525MQ,LGA,ATL,126,762,16,25,2013-01-03T21:00:00Z
2013,1,3,1629,1630,-1,1824,1838,-14,DL,2231,N355NW,LGA,DTW,82,502,16,30,2013-01-03T21:00:00Z
2013,1,3,1632,1555,37,2005,1907,58,DL,1695,N378NW,LGA,TPA,177,1010,15,55,2013-01-03T20:00:00Z
2013,1,3,1635,1615,20,1832,1831,1,DL,1619,N370NW,LGA,MSP,145,1020,16,15,2013-01-03T21:00:00Z
2013,1,3,1635,1635,0,1809,1840,-31,WN,190,N426WN,LGA,STL,141,888,16,35,2013-01-03T21:00:00Z
2013,1,3,1643,1640,3,2001,1955,6,AA,773,N542AA,LGA,DFW,231,1389,16,40,2013-01-03T21:00:00Z
2013,1,3,1643,1535,68,1953,1850,63,AA,763,N3EWAA,LGA,DFW,223,1389,15,35,2013-01-03T20:00:00Z
2013,1,3,1644,1620,24,1812,1750,22,MQ,4622,N509MQ,LGA,BNA,127,764,16,20,2013-01-03T21:00:00Z
2013,1,3,1654,1645,9,1857,1900,-3,DL,1473,N334NB,LGA,MEM,158,963,16,45,2013-01-03T21:00:00Z
2013,1,3,1658,1640,18,1849,1850,-1,MQ,4540,N725MQ,LGA,DTW,87,502,16,40,2013-01-03T21:00:00Z
2013,1,3,1659,1700,-1,1827,1839,-12,UA,689,N808UA,LGA,ORD,120,733,17,0,2013-01-03T22:00:00Z
2013,1,3,1700,1700,0,1947,1943,4,DL,1499,N648DL,LGA,ATL,127,762,17,0,2013-01-03T22:00:00Z
2013,1,3,1704,1710,-6,1904,1915,-11,US,1447,N180US,LGA,CLT,95,544,17,10,2013-01-03T22:00:00Z
2013,1,3,1709,1715,-6,2017,2019,-2,DL,1585,N961DL,LGA,MCO,156,950,17,15,2013-01-03T22:00:00Z
2013,1,3,1709,1700,9,1914,1930,-16,UA,509,N469UA,LGA,DEN,205,1620,17,0,2013-01-03T22:00:00Z
2013,1,3,1711,1600,71,2028,1925,63,AA,1467,N3BLAA,LGA,MIA,170,1096,16,0,2013-01-03T21:00:00Z
2013,1,3,1713,1705,8,2017,2015,2,UA,1259,N27722,LGA,IAH,224,1416,17,5,2013-01-03T22:00:00Z
2013,1,3,1719,1720,-1,2037,2033,4,DL,1779,N363NW,LGA,FLL,179,1076,17,20,2013-01-03T22:00:00Z
2013,1,3,1720,1730,-10,2004,1959,5,FL,623,N929AT,LGA,ATL,136,762,17,30,2013-01-03T22:00:00Z
2013,1,3,1727,1610,77,1855,1756,59,EV,5486,N741EV,LGA,PIT,65,335,16,10,2013-01-03T21:00:00Z
2013,1,3,1728,1720,8,1912,1905,7,MQ,4479,N719MQ,LGA,RDU,86,431,17,20,2013-01-03T22:00:00Z
2013,1,3,1734,1720,14,1902,1910,-8,AA,345,N480AA,LGA,ORD,114,733,17,20,2013-01-03T22:00:00Z
2013,1,3,1737,1745,-8,1953,2020,-27,MQ,4413,N722MQ,LGA,XNA,181,1147,17,45,2013-01-03T22:00:00Z
2013,1,3,1740,1745,-5,1950,1953,-3,DL,2331,N922DL,LGA,DTW,81,502,17,45,2013-01-03T22:00:00Z
2013,1,3,1752,1745,7,2045,2037,8,B6,391,N510JB,LGA,MCO,157,950,17,45,2013-01-03T22:00:00Z
2013,1,3,1754,1745,9,2056,2055,1,AA,785,N3JAAA,LGA,DFW,224,1389,17,45,2013-01-03T22:00:00Z
2013,1,3,1755,1800,-5,1913,1939,-26,UA,426,N422UA,LGA,ORD,113,733,18,0,2013-01-03T23:00:00Z
2013,1,3,1757,1800,-3,2034,2043,-9,DL,1047,N674DL,LGA,ATL,122,762,18,0,2013-01-03T23:00:00Z
2013,1,3,1758,1805,-7,1937,1955,-18,MQ,4626,N504MQ,LGA,CMH,80,479,18,5,2013-01-03T23:00:00Z
2013,1,3,1804,1810,-6,2113,2130,-17,AA,1611,N3HFAA,LGA,MIA,168,1096,18,10,2013-01-03T23:00:00Z
2013,1,3,1804,1745,19,1935,1915,20,WN,128,N8315C,LGA,MDW,115,725,17,45,2013-01-03T22:00:00Z
2013,1,3,1806,1805,1,1911,1920,-9,WN,731,N449WN,LGA,BWI,42,185,18,5,2013-01-03T23:00:00Z
2013,1,3,1810,1815,-5,1959,2026,-27,DL,2019,N362NW,LGA,MSP,143,1020,18,15,2013-01-03T23:00:00Z
2013,1,3,1820,1830,-10,1951,2015,-24,MQ,4674,N517MQ,LGA,CLE,69,419,18,30,2013-01-03T23:00:00Z
2013,1,3,1839,1850,-11,2013,2050,-37,AA,2019,N552AA,LGA,STL,137,888,18,50,2013-01-03T23:00:00Z
2013,1,3,1845,1855,-10,2023,2100,-37,MQ,4649,N535MQ,LGA,MSP,141,1020,18,55,2013-01-03T23:00:00Z
2013,1,3,1846,1810,36,2035,1945,50,MQ,4484,N739MQ,LGA,BNA,148,764,18,10,2013-01-03T23:00:00Z
2013,1,3,1850,1858,-8,2037,2055,-18,EV,5038,N391CA,LGA,BHM,144,866,18,58,2013-01-03T23:00:00Z
2013,1,3,1852,1900,-8,2121,2129,-8,FL,645,N928AT,LGA,ATL,127,762,19,0,2013-01-04T00:00:00Z
2013,1,3,1853,1900,-7,2014,2051,-37,DL,1255,N317NB,LGA,PIT,61,335,19,0,2013-01-04T00:00:00Z
2013,1,3,1853,1900,-7,2002,2018,-16,US,2187,N952UW,LGA,DCA,46,214,19,0,2013-01-04T00:00:00Z
2013,1,3,1855,1855,0,2057,2103,-6,US,1491,N539UW,LGA,CLT,93,544,18,55,2013-01-03T23:00:00Z
2013,1,3,1856,1900,-4,2131,2146,-15,DL,947,N692DL,LGA,ATL,127,762,19,0,2013-01-04T00:00:00Z
2013,1,3,1856,1900,-4,2009,2035,-26,WN,2944,N482WN,LGA,MKE,114,738,19,0,2013-01-04T00:00:00Z
2013,1,3,1904,1910,-6,2048,2055,-7,MQ,4569,N734MQ,LGA,RDU,85,431,19,10,2013-01-04T00:00:00Z
2013,1,3,1916,1920,-4,2030,2100,-30,AA,359,N3AFAA,LGA,ORD,115,733,19,20,2013-01-04T00:00:00Z
2013,1,3,1920,1925,-5,2221,2229,-8,DL,1485,N969DL,LGA,MCO,153,950,19,25,2013-01-04T00:00:00Z
2013,1,3,1922,1925,-3,2248,2247,1,DL,2139,N948DL,LGA,MIA,177,1096,19,25,2013-01-04T00:00:00Z
2013,1,3,1926,1930,-4,2228,2243,-15,DL,1435,N997DL,LGA,TPA,163,1010,19,30,2013-01-04T00:00:00Z
2013,1,3,1926,1930,-4,2148,2213,-25,DL,1715,N358NB,LGA,MSY,186,1183,19,30,2013-01-04T00:00:00Z
2013,1,3,1929,1820,69,2050,2005,45,AA,353,N3DEAA,LGA,ORD,111,733,18,20,2013-01-03T23:00:00Z
2013,1,3,1933,1730,123,2131,1953,98,F9,511,N261AV,LGA,DEN,208,1620,17,30,2013-01-03T22:00:00Z
2013,1,3,1946,1930,16,2300,2247,13,DL,1854,N335NB,LGA,FLL,165,1076,19,30,2013-01-04T00:00:00Z
2013,1,3,1954,1955,-1,2252,2310,-18,AA,1709,N3HCAA,LGA,MIA,156,1096,19,55,2013-01-04T00:00:00Z
2013,1,3,1956,1940,16,2304,2241,23,B6,381,N547JB,LGA,FLL,156,1076,19,40,2013-01-04T00:00:00Z
2013,1,3,1957,2000,-3,2229,2245,-16,DL,1147,N991DL,LGA,ATL,120,762,20,0,2013-01-04T01:00:00Z
2013,1,3,2003,2000,3,2120,2140,-20,UA,1596,N76504,LGA,ORD,112,733,20,0,2013-01-04T01:00:00Z
2013,1,3,2005,1925,40,2308,2235,33,DL,2370,N364NB,LGA,PBI,151,1035,19,25,2013-01-04T00:00:00Z
2013,1,3,2007,1845,82,2155,2030,85,MQ,4517,N736MQ,LGA,CRW,79,444,18,45,2013-01-03T23:00:00Z
2013,1,3,2012,1600,252,2314,1857,257,B6,369,N558JB,LGA,PBI,151,1035,16,0,2013-01-03T21:00:00Z
2013,1,3,2015,2015,0,2206,2210,-4,MQ,4555,N723MQ,LGA,CMH,83,479,20,15,2013-01-04T01:00:00Z
2013,1,3,2020,2005,15,2247,2230,17,9E,4033,N8506C,LGA,TYS,105,647,20,5,2013-01-04T01:00:00Z
2013,1,3,2021,2030,-9,2158,2155,3,FL,354,N936AT,LGA,CAK,65,397,20,30,2013-01-04T01:00:00Z
2013,1,3,2022,1840,102,2209,2049,80,DL,2131,N329NB,LGA,DTW,82,502,18,40,2013-01-03T23:00:00Z
2013,1,3,2028,2020,8,2303,2245,18,MQ,4662,N524MQ,LGA,ATL,119,762,20,20,2013-01-04T01:00:00Z
2013,1,3,2036,1935,61,2345,2240,65,AA,791,N3CNAA,LGA,DFW,221,1389,19,35,2013-01-04T00:00:00Z
2013,1,3,2042,1856,106,2355,2204,111,UA,891,N449UA,LGA,IAH,221,1416,18,56,2013-01-03T23:00:00Z
2013,1,3,2044,2045,-1,2205,2225,-20,AA,371,N579AA,LGA,ORD,115,733,20,45,2013-01-04T01:00:00Z
2013,1,3,2051,2055,-4,2249,2250,-1,MQ,4573,N737MQ,LGA,DTW,84,502,20,55,2013-01-04T01:00:00Z
2013,1,3,2058,2100,-2,2202,2230,-28,WN,946,N485WN,LGA,MDW,109,725,21,0,2013-01-04T02:00:00Z
2013,1,3,2100,1930,90,2230,2115,75,EV,3274,N12967,LGA,CLE,69,419,19,30,2013-01-04T00:00:00Z
2013,1,3,2105,2100,5,2240,2235,5,MQ,4507,N837MQ,LGA,RDU,74,431,21,0,2013-01-04T02:00:00Z
2013,1,3,2106,2100,6,2249,2250,-1,MQ,4584,N537MQ,LGA,CLT,87,544,21,0,2013-01-04T02:00:00Z
2013,1,3,2111,2100,11,4,2343,21,B6,399,N589JB,LGA,MCO,145,950,21,0,2013-01-04T02:00:00Z
2013,1,3,2119,1936,103,2225,2056,89,EV,5693,N832AS,LGA,IAD,42,229,19,36,2013-01-04T00:00:00Z
2013,1,3,2133,2130,3,29,18,11,B6,383,N529JB,LGA,FLL,155,1076,21,30,2013-01-04T02:00:00Z
2013,1,3,2210,2125,45,2327,2250,37,MQ,4660,N509MQ,LGA,BNA,126,764,21,25,2013-01-04T02:00:00Z
2013,1,3,2240,2159,41,2345,2317,28,DL,2155,N908DL,LGA,PWM,45,269,21,59,2013-01-04T02:00:00Z
2013,1,3,NA,1030,NA,NA,1210,NA,AA,321,N487AA,LGA,ORD,NA,733,10,30,2013-01-03T15:00:00Z
2013,1,3,NA,1125,NA,NA,1305,NA,AA,327,N3AMAA,LGA,ORD,NA,733,11,25,2013-01-03T16:00:00Z
2013,1,3,NA,835,NA,NA,1150,NA,AA,717,N3GXAA,LGA,DFW,NA,1389,8,35,2013-01-03T13:00:00Z
2013,1,3,NA,920,NA,NA,1245,NA,AA,721,N201AA,LGA,DFW,NA,1389,9,20,2013-01-03T14:00:00Z
2013,1,3,NA,1020,NA,NA,1330,NA,AA,731,N3FVAA,LGA,DFW,NA,1389,10,20,2013-01-03T15:00:00Z
2013,1,3,NA,1220,NA,NA,1415,NA,AA,1757,N573AA,LGA,STL,NA,888,12,20,2013-01-03T17:00:00Z
2013,1,3,NA,630,NA,NA,830,NA,MQ,4599,N500MQ,LGA,MSP,NA,1020,6,30,2013-01-03T11:00:00Z
2013,1,4,531,530,1,841,829,12,UA,404,N433UA,LGA,IAH,224,1416,5,30,2013-01-04T10:00:00Z
2013,1,4,551,600,-9,730,759,-29,DL,731,N369NB,LGA,DTW,82,502,6,0,2013-01-04T11:00:00Z
